VegetableType,Distrcit,Rainfall,MaximumTemperature,MinimumTemperature, RelativeHumidity,Pressure,Extent,Production
knohkhol,matale,838.6741714,27.24,20.62,87.42,95.9,3.4,12.6
knohkhol,matale,1225.083329,26.87,19.94,88.98,95.86,3,10.5
knohkhol,matale,246.1883429,29.55,22.19,79.64,96.09,6,43.6
knohkhol,matale,853.2455,27.21,20.59,87.62,95.9,3.4,12.5
knohkhol,matale,214.3747286,29.9,22.32,78.43,96.11,6.4,47.5
knohkhol,matale,574.0740571,27.82,21.22,85.43,95.95,3.9,16.8
knohkhol,matale,3908.260814,24.67,16.25,93.85,95.68,2.1,5.4
knohkhol,matale,1365.627743,26.71,19.66,89.43,95.84,2.9,9.7
knohkhol,matale,1353.743457,26.73,19.7,89.36,95.84,3,9.8
knohkhol,matale,440.9581571,28.27,21.55,83.63,95.99,4.5,23.2
knohkhol,matale,1199.765114,26.91,19.99,88.84,95.86,3.1,10.6
knohkhol,matale,297.0252571,29.12,21.98,81.1,96.05,5.3,37.2
knohkhol,matale,390.4540429,28.52,21.69,82.78,96.01,4.7,27.6
knohkhol,matale,203.5510143,29.97,22.35,78.2,96.11,6.6,48.6
knohkhol,matale,1143.2321,26.96,20.06,88.6,95.87,3.1,10.9
knohkhol,matale,404.6333714,28.46,21.66,82.99,96,4.7,26.3
knohkhol,matale,147.9687286,30.61,22.62,75.68,96.17,7.6,61.4
knohkhol,matale,1071.740271,27,20.12,88.46,95.87,3.1,11.1
knohkhol,matale,773.9379857,27.31,20.78,87.18,95.91,3.5,13.3
knohkhol,matale,2751.521471,25.49,17.35,92.36,95.75,2.4,6.4
knohkhol,matale,5361.2895,23.9,15.91,94.74,95.65,2,4.8
knohkhol,matale,1889.1512,26.24,18.82,90.72,95.81,2.7,8.4
knohkhol,matale,1562.004486,26.58,19.39,89.95,95.83,2.8,9.3
knohkhol,matale,1029.261086,27.05,20.28,88.3,95.88,3.2,11.3
knohkhol,matale,1273.064343,26.79,19.81,89.2,95.85,3,10
knohkhol,matale,742.7756857,27.38,20.85,87.06,95.91,3.5,13.5
knohkhol,matale,1673.724657,26.51,19.19,90.12,95.82,2.8,8.8
knohkhol,matale,415.1720429,28.39,21.62,83.23,95.99,4.6,25.1
knohkhol,matale,431.8660429,28.33,21.58,83.38,95.99,4.6,24.1
knohkhol,matale,296.2505857,29.13,21.99,81.08,96.05,5.4,37.3
knohkhol,matale,429.0442571,28.35,21.59,83.33,95.99,4.6,24.7
knohkhol,matale,514.8393429,27.94,21.37,84.81,95.97,4.1,19
knohkhol,matale,677.9428,27.58,20.96,86.51,95.93,3.6,14.6
knohkhol,matale,174.8025286,30.28,22.46,77.2,96.14,6.9,54
knohkhol,matale,418.9861571,28.38,21.61,83.24,95.99,4.6,24.9
knohkhol,matale,350.6892714,28.76,21.81,82.07,96.02,5,32.2
knohkhol,matale,198.5188429,30.01,22.37,77.97,96.12,6.7,49.3
knohkhol,matale,495.3678571,28.02,21.41,84.53,95.97,4.2,20.1
knohkhol,matale,547.1121571,27.89,21.3,85.09,95.96,4,17.9
knohkhol,matale,366.1016429,28.66,21.77,82.4,96.02,4.8,30.4
knohkhol,matale,253.9972,29.46,22.16,79.92,96.08,6,42.4
knohkhol,matale,253.3475143,29.46,22.17,79.87,96.08,6,42.5
knohkhol,matale,172.5711714,30.31,22.47,77.11,96.14,6.9,54.4
knohkhol,matale,777.5703571,27.3,20.77,87.19,95.91,3.5,13.1
knohkhol,matale,431.9596714,28.32,21.58,83.4,95.99,4.6,24.1
knohkhol,matale,652.5070714,27.64,21,66.33,95.93,3.7,15.1
knohkhol,matale,50.9831429,32.1,23.14,70.1,96.28,10.5,92.1
knohkhol,matale,84.422,31.36,22.9,90.13,96.23,8.8,79.1
knohkhol,matale,54.6060714,32,23.1,90.52,96.27,10.4,91.1
knohkhol,matale,842.7788143,27.23,20.62,77.81,95.9,3.4,12.6
knohkhol,matale,1869.380543,26.29,18.84,81.65,95.81,2.7,8.4
knohkhol,matale,2140.095886,26.05,18.43,87.06,95.79,2.6,7.8
knohkhol,matale,123.2544429,30.89,22.73,88.05,96.19,7.8,68.3
knohkhol,matale,160.6470714,30.4,22.54,90.65,96.15,7.2,55.9
knohkhol,matale,1532.033114,26.6,19.46,89.59,95.83,2.8,9.4
knohkhol,matale,670.5802714,27.61,20.97,88.31,95.93,3.7,14.8
knohkhol,matale,5032.1891,24.27,15.92,86.83,95.66,2,4.9
knohkhol,matale,1237.040571,26.87,19.93,81.71,95.86,3,10.4
knohkhol,matale,7140.712029,21.97,14.28,84.79,95.36,1.8,3.8
knohkhol,matale,2171.588771,26.02,18.32,83.34,95.79,2.6,7.7
knohkhol,matale,361.2122286,28.69,21.78,77.22,96.02,4.9,30.7
knohkhol,matale,13.1696143,33.16,23.49,77.02,96.35,13.3,115
knohkhol,matale,3322.067,25.06,16.78,81.02,95.7,2.2,5.6
knohkhol,matale,326.7229286,28.88,21.87,83.12,96.04,5.2,34
knohkhol,matale,36.6799143,32.72,23.3,86.15,96.31,11.7,103.7
knohkhol,matale,450.8048714,28.24,21.52,83.9,95.99,4.4,22.6
knohkhol,matale,3.3750714,35.32,24.07,75.77,96.45,16.7,168.5
knohkhol,matale,60.4650143,31.81,23.03,81.51,96.26,9.9,88.7
knohkhol,matale,91.6785143,31.34,22.88,85.08,96.22,8.8,78.1
knohkhol,matale,99.7679571,31.13,22.84,83.04,96.21,8.6,76.1
knohkhol,matale,1.3583857,36.25,24.11,80.74,96.46,18.8,192.5
knohkhol,matale,320.2142429,28.93,21.89,78.48,96.04,5.2,34.3
knohkhol,matale,84.7753143,31.35,22.9,77.89,96.23,8.8,78.7
knohkhol,matale,411.833,28.41,21.63,88.48,96,4.6,25.6
knohkhol,matale,232.1831429,29.78,22.24,96.48,96.1,6.2,45.8
knohkhol,matale,2159.470443,26.03,18.34,91.89,95.79,2.6,7.7
knohkhol,matale,998.9720571,27.09,20.37,74.13,95.89,3.3,11.7
knohkhol,matale,238.602,29.7,22.22,74.96,96.1,6.1,44.3
knohkhol,matale,80.2473286,31.41,22.92,87.96,96.24,9,80.4
knohkhol,matale,174.438,30.28,22.46,87.47,96.14,6.9,54
knohkhol,matale,310.2699286,29.04,21.95,86.63,96.04,5.3,35.9
knohkhol,matale,961.3709571,27.14,20.42,86.92,95.89,3.3,11.9
knohkhol,matale,935.4606286,27.15,20.44,96.92,95.89,3.3,12.2
knohkhol,matale,350.5016143,28.77,21.83,92.26,96.03,5,32.3
knohkhol,matale,278.5437429,29.25,22.05,89.43,96.06,5.6,38.9
knohkhol,matale,476.6208429,28.12,21.47,81.4,95.98,4.3,21.4
knohkhol,matale,1182.061771,26.92,19.99,93.08,95.86,3.1,10.8
knohkhol,matale,597.1696571,27.75,21.15,90.07,95.94,3.9,16.1
knohkhol,matale,297.5456143,29.11,21.98,92.55,96.05,5.3,37
knohkhol,matale,463.6776,28.19,21.51,92.9,95.98,4.4,22
knohkhol,matale,109.3500143,31.08,22.79,84.79,96.2,8.4,71.2
knohkhol,matale,212.8850714,29.93,22.32,86.19,96.11,6.5,47.8
knohkhol,matale,228.9312714,29.81,22.25,93.62,96.1,6.2,45.9
knohkhol,matale,387.2574714,28.54,21.71,89.02,96.01,4.7,28.1
knohkhol,matale,1311.255757,26.77,19.77,81.4,95.85,3,9.9
knohkhol,matale,235.1679429,29.75,22.23,79.04,96.1,6.1,45
knohkhol,matale,324.6240857,28.89,21.88,87.21,96.04,5.2,34.2
knohkhol,matale,238.4749429,29.71,22.22,70.16,96.1,6.1,44.4
knohkhol,matale,438.4077429,28.28,21.56,87.68,95.99,4.5,23.4
knohkhol,matale,356.6898286,28.73,21.8,92.14,96.02,5,31.7
knohkhol,matale,435.4723,28.28,21.57,82.31,95.99,4.5,23.4
knohkhol,matale,65.2689429,31.68,22.98,78.96,96.25,9.7,84.6
knohkhol,matale,346.5993571,28.79,21.83,85.9,96.03,5.1,32.6
knohkhol,matale,1152.296229,26.92,20,92.55,95.87,3.1,10.8
knohkhol,matale,320.9510857,28.92,21.89,90.71,96.04,5.2,34.2
knohkhol,matale,1460.423829,26.64,19.56,83.69,95.84,2.9,9.6
knohkhol,matale,2789.655386,25.48,17.34,92.43,95.75,2.3,6.4
knohkhol,matale,5488.308257,23.66,15.62,95.83,95.6,1.8,4.4
knohkhol,matale,374.1668857,28.62,21.75,82.56,96.01,4.8,29.6
knohkhol,matale,438.4308,28.28,21.56,83.62,95.99,4.5,23.3
knohkhol,matale,1131.219929,26.97,20.08,88.6,95.87,3.1,10.9
knohkhol,matale,1271.218814,26.79,19.81,89.19,95.85,3,10
knohkhol,matale,1181.4691,26.92,20,88.81,95.86,3.1,10.8
knohkhol,matale,2482.449957,25.64,17.72,92.08,95.76,2.4,7
knohkhol,matale,1738.053057,26.4,19.08,90.26,95.82,2.7,8.6
knohkhol,matale,335.0968571,28.85,21.86,81.77,96.03,5.1,33.2
knohkhol,matale,302.4108,29.08,21.96,81.24,96.04,5.3,36.4
knohkhol,matale,419.6936,28.37,21.6,83.26,95.99,4.6,24.8
knohkhol,matale,589.9982143,27.76,21.16,85.64,95.94,3.9,16.3
knohkhol,matale,161.3215714,30.4,22.54,76.59,96.15,7.1,55.8
knohkhol,matale,186.751,30.16,22.42,77.71,96.14,6.8,52.2
knohkhol,matale,12.2314286,33.21,23.49,65.99,96.35,13.3,116.9
knohkhol,matale,9.9484143,33.9,23.62,64.22,96.37,14.1,118.6
knohkhol,matale,13.6014714,33.12,23.48,86.17,96.35,13.3,114.2
knohkhol,matale,48.3431286,32.17,23.17,70.58,96.28,10.9,94.2
knohkhol,matale,1700.603486,26.47,19.15,72.94,95.82,2.7,8.8
knohkhol,matale,1787.467586,26.36,19.07,71.06,95.82,2.7,8.5
knohkhol,matale,190.7317,30.1,22.4,87.53,96.13,6.7,51
knohkhol,matale,331.5558429,28.88,21.87,90.69,96.03,5.2,34
knohkhol,matale,747.9096429,27.35,20.84,91.19,95.91,3.5,13.5
knohkhol,matale,997.5937571,27.09,20.38,74.75,95.89,3.3,11.8
knohkhol,matale,1853.427857,26.3,18.93,76.59,95.81,2.7,8.4
knohkhol,matale,1471.810029,26.64,19.53,89.74,95.83,2.9,9.5
knohkhol,matale,1041.191329,27.04,20.27,86.38,95.88,3.2,11.2
knohkhol,matale,714.5877857,27.46,20.88,94.47,95.92,3.6,14
knohkhol,matale,333.0177857,28.87,21.87,89.01,96.03,5.1,33.6
knohkhol,matale,507.7025143,27.95,21.38,97.25,95.97,4.1,19.4
knohkhol,matale,430.5578429,28.33,21.59,91.27,95.99,4.6,24.7
knohkhol,matale,174.9701571,30.28,22.45,82.28,96.14,6.9,54
knohkhol,matale,172.3243857,30.32,22.48,66.14,96.14,6.9,54.5
knohkhol,matale,292.2635857,29.17,22,93.39,96.05,5.4,37.6
knohkhol,matale,412.0333143,28.41,21.62,81.59,96,4.6,25.6
knohkhol,matale,643.4055714,27.64,21.01,69.27,95.93,3.7,15.1
knohkhol,matale,450.9524286,28.23,21.52,83.84,95.99,4.4,22.5
knohkhol,matale,148.5581429,30.59,22.61,58.18,96.17,7.5,61.2
knohkhol,matale,323.5667286,28.91,21.89,71.54,96.04,5.2,34.2
knohkhol,matale,546.6614429,27.89,21.3,73.19,95.96,4,18
knohkhol,matale,406.0608286,28.45,21.65,74.01,96,4.7,26.2
knohkhol,matale,279.2304,29.25,22.04,48.39,96.06,5.5,38.7
knohkhol,matale,214.8539714,29.9,22.31,81.5,96.11,6.4,47.5
knohkhol,matale,193.763,30.05,22.39,72.99,96.13,6.7,50.1
knohkhol,matale,1097.448086,26.99,20.11,83.11,95.87,3.1,11
knohkhol,matale,6065.7176,23.58,15.59,79.09,95.59,1.8,4.3
knohkhol,matale,2383.497171,25.73,17.93,91.26,95.77,2.5,7.1
knohkhol,matale,106.5821857,31.1,22.82,88.06,96.21,8.5,72.6
knohkhol,matale,130.3169286,30.77,22.67,79.39,96.19,7.8,64.9
knohkhol,matale,940.2196143,27.15,20.44,72.46,95.89,3.3,12
knohkhol,matale,838.9159571,27.23,20.62,77.18,95.9,3.4,12.6
knohkhol,matale,694.4234286,27.53,20.93,81.32,95.92,3.6,14.1
knohkhol,matale,729.1022286,27.41,20.86,87.98,95.92,3.6,13.8
knohkhol,matale,6768.170843,23.03,15.15,87.95,95.42,1.8,4.3
knohkhol,matale,2687.4424,25.53,17.56,82.05,95.75,2.4,6.6
knohkhol,matale,1376.151643,26.71,19.65,80.67,95.84,2.9,9.7
knohkhol,matale,314.6802571,28.97,21.91,84.17,96.04,5.3,34.8
knohkhol,matale,3267.255714,25.14,16.8,88.81,95.7,2.3,5.6
knohkhol,matale,1624.565143,26.55,19.28,85.66,95.82,2.8,8.9
knohkhol,matale,2831.722043,25.38,17.21,81.11,95.74,2.3,6.2
knohkhol,matale,3144.630486,25.21,16.98,83.97,95.71,2.3,5.9
knohkhol,matale,510.3859,27.94,21.37,74.28,95.97,4.1,19.3
knohkhol,matale,661.7205429,27.62,20.98,78.37,95.93,3.7,14.9
knohkhol,matale,3696.643143,24.76,16.33,79.09,95.68,2.1,5.5
knohkhol,matale,1237.2223,26.87,19.91,82.73,95.86,3,10.4
knohkhol,matale,314.0269143,28.97,21.91,89.28,96.04,5.3,35.1
knohkhol,matale,228.1275143,29.83,22.25,79.16,96.1,6.2,46.3
knohkhol,matale,781.4444857,27.29,20.76,81.54,95.91,3.5,13.1
knohkhol,matale,49.7564,32.14,23.16,79.38,96.28,10.9,93.2
knohkhol,matale,875.1260571,27.19,20.54,83.6,95.9,3.4,12.4
knohkhol,matale,2494.424786,25.63,17.64,82.17,95.76,2.4,6.9
knohkhol,matale,362.8885429,28.68,21.77,83.57,96.02,4.9,30.4
knohkhol,matale,225.7053286,29.85,22.28,71.87,96.11,6.3,46.6
knohkhol,matale,621.7249429,27.68,21.05,81.98,95.94,3.8,15.7
knohkhol,matale,2805.345529,25.44,17.28,88.74,95.74,2.3,6.3
knohkhol,matale,1888.994614,26.28,18.83,81.51,95.81,2.7,8.4
knohkhol,matale,448.2300429,28.25,21.54,89.55,95.99,4.4,23.1
knohkhol,matale,129.8707571,30.77,22.68,74.94,96.19,7.8,66.5
knohkhol,matale,478.7544714,28.11,21.46,84.23,95.98,4.3,20.9
knohkhol,matale,516.9408714,27.93,21.37,84.82,95.97,4.1,19
knohkhol,matale,294.3601571,29.14,21.99,81.04,96.05,5.4,37.3
knohkhol,matale,258.4603571,29.44,22.14,80.12,96.08,5.9,41.9
knohkhol,matale,258.0020571,29.45,22.14,80.06,96.08,5.9,42
knohkhol,matale,96.9398286,31.18,22.85,73.92,96.22,8.6,76.5
knohkhol,matale,190.5229286,30.1,22.4,77.81,96.13,6.8,51.1
knohkhol,matale,94.1160429,31.28,22.87,73.39,96.22,8.8,77.9
knohkhol,matale,494.4276286,28.04,21.42,84.52,95.97,4.2,20.2
knohkhol,matale,122.2971714,30.99,22.73,74.62,96.19,8,69.2
knohkhol,matale,725.8947,27.44,20.87,86.9,95.92,3.6,13.9
knohkhol,matale,203.6421571,29.97,22.34,78.22,96.11,6.6,48.5
knohkhol,matale,241.4210857,29.65,22.21,79.41,96.09,6.1,43.9
knohkhol,matale,541.6499286,27.9,21.32,85.04,95.96,4,18.3
knohkhol,matale,257.9682857,29.45,22.14,80.02,96.08,5.9,42.1
knohkhol,matale,300.2913,29.09,21.98,81.23,96.05,5.3,36.5
knohkhol,matale,142.8712857,30.62,22.62,75.52,96.17,7.6,61.5
knohkhol,matale,1170.410971,26.92,20,88.8,95.86,3.1,10.8
knohkhol,matale,120.5094429,31,22.77,74.48,96.19,8.1,69.5
knohkhol,matale,65.9670714,31.66,22.98,71.92,96.25,9.7,84.4
knohkhol,matale,142.7673143,30.63,22.62,75.48,96.17,7.6,61.6
knohkhol,matale,434.6348571,28.29,21.57,83.54,95.99,4.5,23.4
knohkhol,matale,708.2766571,27.5,20.89,86.74,95.92,3.6,14.1
knohkhol,matale,2075.893614,26.11,18.52,91.08,95.8,2.6,7.9
knohkhol,matale,1383.8183,26.71,19.64,89.49,95.84,2.9,9.6
knohkhol,matale,710.6917429,27.48,20.89,86.77,95.92,3.6,14.1
knohkhol,matale,378.6415714,28.59,21.74,82.64,96.01,4.8,29.2
knohkhol,matale,2074.3362,26.11,18.55,91.06,95.8,2.6,7.9
knohkhol,matale,1253.8483,26.83,19.85,89.11,95.85,3,10.2
knohkhol,matale,358.4054857,28.71,21.79,82.21,96.02,4.9,31.2
knohkhol,matale,1044.718757,27.03,20.23,88.33,95.88,3.2,11.2
knohkhol,matale,2793.9434,25.45,17.29,92.55,95.75,2.3,6.3
knohkhol,matale,189.2949,30.14,22.4,77.81,96.13,6.8,51.6
knohkhol,matale,333.7473429,28.85,21.86,81.74,96.03,5.1,33.3
knohkhol,matale,232.8672571,29.77,22.24,79.1,96.1,6.1,45.7
knohkhol,matale,127.4768,30.8,22.7,74.88,96.19,7.8,67.6
knohkhol,matale,158.6818714,30.44,22.56,76.53,96.16,7.2,56.4
knohkhol,matale,551.2588143,27.88,21.28,85.15,95.96,4,17.8
knohkhol,matale,1056.693743,27.01,20.17,88.42,95.87,3.2,11.1
knohkhol,matale,788.2171714,27.28,20.75,87.21,95.91,3.5,13.1
knohkhol,matale,22.7357286,32.86,23.35,67.94,96.33,12.4,105.5
knohkhol,matale,550.2239,27.88,21.3,85.11,95.96,4,17.9
knohkhol,matale,19.6941429,32.96,23.39,67.7,96.33,12.7,108.2
knohkhol,matale,241.9750857,29.59,22.2,79.48,96.09,6,43.8
knohkhol,matale,9.7914286,33.94,23.64,61.82,96.38,14.5,119.9
knohkhol,matale,169.4328857,30.33,22.49,76.76,96.14,7,54.8
knohkhol,matale,202.7024,29.99,22.35,78.04,96.12,6.6,48.9
knohkhol,matale,1467.786729,26.64,19.54,89.57,95.84,2.9,9.5
knohkhol,matale,597.4661286,27.75,21.15,85.66,95.94,3.9,16.1
knohkhol,matale,1357.618029,26.73,19.68,89.39,95.84,3,9.8
knohkhol,matale,165.5372857,30.39,22.51,76.66,96.15,7,55.4
knohkhol,matale,70.5699857,31.57,22.96,72.2,96.25,9.4,83.1
knohkhol,matale,41.1905143,32.61,23.26,69.53,96.31,11.6,101.5
knohkhol,matale,737.6028857,27.38,20.85,87,95.91,3.5,13.7
knohkhol,matale,759.7537714,27.33,20.79,87.13,95.91,3.5,13.3
knohkhol,matale,330.9324857,28.88,21.87,81.64,96.03,5.2,34
knohkhol,matale,421.3743571,28.37,21.59,83.29,95.99,4.6,24.8
knohkhol,matale,138.7069857,30.69,22.64,75.24,96.18,7.7,63.1
knohkhol,matale,410.5928429,28.42,21.64,83.09,96,4.6,25.6
knohkhol,matale,287.9933714,29.19,22.01,81.01,96.05,5.4,37.9
knohkhol,matale,408.0515,28.42,21.64,83.08,96,4.7,25.9
knohkhol,matale,342.5007,28.79,21.83,81.91,96.03,5.1,32.7
knohkhol,matale,214.3321286,29.92,22.32,78.4,96.11,6.4,47.7
knohkhol,matale,48.2915286,32.18,23.17,70.09,96.29,10.9,95
knohkhol,matale,124.6888714,30.85,22.72,74.81,96.19,7.8,67.7
knohkhol,matale,599.2370571,27.74,21.14,85.71,95.94,3.9,16.1
knohkhol,matale,122.2402714,30.99,22.76,74.53,96.19,8.1,69.4
knohkhol,matale,486.6528429,28.08,21.44,84.38,95.98,4.2,20.7
knohkhol,matale,551.1477429,27.88,21.29,85.14,95.96,4,17.9
knohkhol,matale,399.7500429,28.5,21.67,82.91,96,4.7,26.9
knohkhol,matale,196.7579714,30.04,22.38,77.94,96.13,6.7,49.9
knohkhol,matale,265.4571143,29.37,22.11,80.39,96.07,5.8,40.7
knohkhol,matale,46.146,32.36,23.2,69.93,96.3,11.1,96.7
knohkhol,matale,1076.838671,26.99,20.11,88.47,95.87,3.1,11
knohkhol,matale,3518.569243,24.89,16.57,93.57,95.69,2.1,5.5
knohkhol,matale,617.1780286,27.69,21.09,85.85,95.94,3.8,15.8
knohkhol,matale,2825.838114,25.4,17.23,92.55,95.74,2.3,6.3
knohkhol,matale,1549.8223,26.59,19.44,89.85,95.83,2.8,9.3
knohkhol,matale,674.8255571,27.6,20.96,86.47,95.93,3.7,14.8
knohkhol,matale,250.4523143,29.47,22.18,79.83,96.08,6,42.8
knohkhol,matale,1225.239986,26.87,19.94,88.98,95.86,3,10.5
knohkhol,matale,2246.993114,25.87,18.2,91.41,95.78,2.6,7.5
knohkhol,matale,74.4380429,31.48,22.93,72.32,96.25,9.2,81.5
knohkhol,matale,1746.192743,26.39,19.07,90.35,95.82,2.7,8.6
knohkhol,matale,2348.2311,25.74,17.95,91.81,95.77,2.5,7.2
knohkhol,matale,898.6326,27.17,20.49,87.75,95.9,3.4,12.3
knohkhol,matale,1531.567486,26.62,19.47,89.7,95.83,2.9,9.4
knohkhol,matale,50.8199429,32.11,23.14,70.43,96.28,10.7,92.2
knohkhol,matale,846.0193286,27.23,20.6,87.54,95.9,3.4,12.6
knohkhol,matale,149.0109857,30.59,22.61,75.84,96.17,7.5,60.6
knohkhol,matale,674.2987286,27.6,20.97,86.43,95.93,3.7,14.8
knohkhol,matale,581.8303286,27.77,21.18,85.59,95.95,3.9,16.4
knohkhol,matale,264.7749143,29.37,22.12,80.35,96.07,5.8,40.8
knohkhol,matale,22.3281143,32.88,23.36,67.8,96.33,12.5,106.6
knohkhol,matale,559.3735571,27.86,21.28,85.21,95.95,4,17.6
knohkhol,matale,1903.320771,26.22,18.79,90.84,95.81,2.7,8.3
knohkhol,matale,99.2110143,31.14,22.84,73.97,96.22,8.6,76.1
knohkhol,matale,1415.791429,26.69,19.61,89.52,95.84,2.9,9.6
knohkhol,matale,182.1022429,30.23,22.43,77.55,96.14,6.8,53.3
knohkhol,matale,2252.338471,25.87,18.14,91.49,95.78,2.6,7.5
knohkhol,matale,2133.695014,26.05,18.46,91.19,95.79,2.6,7.8
knohkhol,matale,202.8414571,29.97,22.35,78.06,96.11,6.6,48.7
knohkhol,matale,1251.297457,26.83,19.85,89.11,95.85,3,10.3
knohkhol,matale,1002.615743,27.06,20.33,88.11,95.88,3.3,11.6
knohkhol,matale,758.6383286,27.33,20.82,87.12,95.91,3.5,13.4
knohkhol,matale,286.3348571,29.21,22.01,80.95,96.05,5.4,38.1
knohkhol,matale,507.9413857,27.95,21.38,84.79,95.97,4.1,19.3
knohkhol,matale,386.8727714,28.54,21.72,82.72,96.01,4.7,28.1
knohkhol,matale,485.1693571,28.09,21.46,84.36,95.98,4.2,20.7
knohkhol,matale,292.9471286,29.15,22,81.03,96.05,5.4,37.5
knohkhol,matale,361.9788286,28.69,21.78,82.28,96.02,4.9,30.5
knohkhol,matale,272.7443857,29.32,22.07,80.57,96.07,5.7,39.4
knohkhol,matale,622.7722571,27.68,21.05,85.9,95.94,3.8,15.6
knohkhol,matale,198.2323571,30.02,22.37,77.96,96.12,6.7,49.3
knohkhol,matale,281.6859571,29.23,22.03,80.82,96.06,5.5,38.4
knohkhol,matale,167.3419571,30.37,22.51,76.68,96.15,7,55.3
knohkhol,matale,523.1611,27.92,21.36,84.92,95.96,4.1,18.5
knohkhol,matale,279.2800571,29.24,22.04,80.75,96.06,5.5,38.6
knohkhol,matale,108.8585429,31.08,22.81,74.26,96.2,8.5,71.6
knohkhol,matale,604.1992143,27.7,21.1,85.77,95.94,3.8,15.9
knohkhol,matale,615.7432571,27.69,21.09,85.83,95.94,3.8,15.8
knohkhol,matale,507.3716571,27.96,21.38,84.76,95.97,4.1,19.5
knohkhol,matale,376.8853429,28.62,21.75,82.56,96.01,4.8,29.4
knohkhol,matale,50.5417857,32.14,23.14,70.34,96.28,10.7,92.7
knohkhol,matale,120.2628,31.02,22.77,74.47,96.19,8.2,69.5
knohkhol,matale,135.8025286,30.72,22.66,75.07,96.18,7.7,63.7
knohkhol,matale,481.0789286,28.11,21.46,84.27,95.98,4.3,20.9
knohkhol,matale,678.4936,27.57,20.96,86.51,95.93,3.6,14.6
knohkhol,matale,465.1471714,28.17,21.48,84.01,95.98,4.3,22
knohkhol,matale,378.1701857,28.61,21.74,82.62,96.01,4.8,29.3
knohkhol,matale,688.1342143,27.54,20.94,86.57,95.92,3.6,14.2
knohkhol,matale,353.7719143,28.74,21.8,82.13,96.02,5,31.9
knohkhol,matale,1358.1244,26.73,19.66,89.39,95.84,3,9.8
knohkhol,matale,2082.747286,26.1,18.52,91.12,95.79,2.6,7.9
knohkhol,matale,658.9389429,27.62,20.99,86.18,95.93,3.7,14.9
knohkhol,matale,1202.330986,26.88,19.96,88.96,95.86,3.1,10.5
knohkhol,matale,333.3233143,28.86,21.87,81.72,96.03,5.1,33.4
knohkhol,matale,570.2652571,27.84,21.25,85.26,95.95,3.9,17.2
knohkhol,matale,486.2778571,28.08,21.45,84.36,95.98,4.2,20.7
knohkhol,matale,3321.142786,25.07,16.79,93.09,95.7,2.2,5.6
knohkhol,matale,364.4980714,28.68,21.77,82.36,96.02,4.9,30.4
knohkhol,matale,544.3577286,27.9,21.31,85.05,95.96,4,18.1
knohkhol,matale,132.1180143,30.76,22.67,75.01,96.18,7.7,64.5
knohkhol,matale,4.4096143,35.11,23.9,59.1,96.42,16,148.9
knohkhol,matale,238.8240571,29.68,22.21,79.39,96.09,6.1,44.1
knohkhol,matale,639.5473714,27.65,21.02,85.96,95.94,3.7,15.3
knohkhol,matale,107.4125429,31.09,22.81,74.2,96.21,8.5,72.1
knohkhol,matale,32.8268143,32.76,23.32,68.69,96.32,12,104.2
knohkhol,matale,209.2297286,29.94,22.33,78.33,96.11,6.5,48
knohkhol,matale,105.8893429,31.1,22.82,74.11,96.21,8.5,73
knohkhol,matale,51.1433,32.07,23.14,70.64,96.27,10.5,92.1
knohkhol,matale,406.3121143,28.44,21.65,83.05,96,4.7,26.2
knohkhol,matale,233.7735429,29.75,22.24,79.15,96.1,6.1,45.2
knohkhol,matale,463.1026,28.2,21.51,83.97,95.98,4.4,22.1
knohkhol,matale,2921.036686,25.29,17.13,92.66,95.73,2.3,6.2
knohkhol,matale,5371.809543,23.83,15.88,95.15,95.65,2,4.8
knohkhol,matale,275.4381857,29.27,22.06,80.59,96.07,5.7,39.2
knohkhol,matale,79.4976,31.45,22.93,72.4,96.24,9.1,81
knohkhol,matale,484.6782286,28.09,21.46,84.33,95.98,4.2,20.8
knohkhol,matale,737.6578857,27.38,20.85,87.05,95.91,3.5,13.5
knohkhol,matale,377.4484857,28.61,21.74,82.58,96.01,4.8,29.4
knohkhol,matale,222.8000571,29.88,22.3,78.65,96.11,6.3,47.2
knohkhol,matale,137.8902,30.69,22.65,75.2,96.18,7.7,63.3
knohkhol,matale,469.9966571,28.13,21.47,84.09,95.98,4.3,21.8
knohkhol,matale,248.9134143,29.49,22.19,79.77,96.09,6,43.2
knohkhol,matale,169.1344429,30.36,22.51,76.74,96.15,7,55
knohkhol,matale,175.8827714,30.28,22.44,77.23,96.14,6.9,53.9
knohkhol,matale,358.3044286,28.72,21.8,82.19,96.02,4.9,31.2
knohkhol,matale,486.6856286,28.08,21.44,84.44,95.98,4.2,20.7
knohkhol,matale,379.9712,28.58,21.73,82.67,96.01,4.7,28.6
knohkhol,matale,1140.368871,26.97,20.07,88.6,95.87,3.1,10.9
knohkhol,matale,206.5006286,29.97,22.34,78.22,96.11,6.6,48.4
knohkhol,matale,924.6877714,27.15,20.44,87.95,95.89,3.3,12.2
knohkhol,matale,269.8503286,29.34,22.08,80.43,96.07,5.7,40
knohkhol,matale,237.9310429,29.74,22.23,79.24,96.1,6.1,44.6
knohkhol,matale,1865.462171,26.3,18.88,90.69,95.81,2.7,8.4
knohkhol,matale,2001.536729,26.17,18.66,90.92,95.8,2.7,8.1
knohkhol,matale,481.7529,28.11,21.46,84.27,95.98,4.3,20.8
